,Alias,AppAccountFlag,AttrStatus,ChatRoomId,City,ContactFlag,DisplayName,EncryChatRoomId,HeadImgUrl,HideInputBarFlag,IsOwner,KeyWord,MemberCount,MemberList,NickName,OwnerUin,PYInitial,PYQuanPin,Province,RemarkName,RemarkPYInitial,RemarkPYQuanPin,Sex,Signature,SnsFlag,StarFriend,Statues,Uin,UniFriend,UserName,VerifyFlag
57,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663023908&username=@8748addf05d04af8b227a43e14779f39&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙大后勤,0,ZDHQ,zhedahouqin,浙江,,,,0,浙江大学后勤集团官微，发布新鲜后勤资讯，提供在线后勤服务。,0,0,0,0,0,@8748addf05d04af8b227a43e14779f39,24
58,,0,0,0,东城,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=634781268&username=@92f986d2d275dd007ed2393b20a4be1d&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],中国银行微银行,0,ZGYXWYX,zhongguoyinxingweiyinxing,北京,,,,0,?,0,0,0,0,0,@92f986d2d275dd007ed2393b20a4be1d,24
59,,0,0,0,,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=662990851&username=@b83a77c0721d75cf097e9c9553da3492&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],腾讯微黄金,0,TXWHJ,tengxunweihuangjin,,,,,0,微黄金是基于用户的黄金社交、消费、投资等需求，提供黄金红包、实物黄金兑换、及积存金买卖等功能的黄金服务平台。,0,0,0,0,0,@b83a77c0721d75cf097e9c9553da3492,24
60,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663074051&username=@fc5b2dfa58df974fb6f21f5a96edc887&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙大MBA消息,0,ZDMBAXX,zhedaMBAxiaoxi,,,,,0,消息服务，帮你在微信中接收企业内部聊天消息。,0,0,0,0,0,@fc5b2dfa58df974fb6f21f5a96edc887,8
61,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663030398&username=@335e8e14fa87375ea363fe1a77cfa6cc&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],杭州人力社保,0,HZRLSB,hangzhourenlishebao,浙江,,,,0,"社保办理查询，在线求职招聘，
资讯信息推送，服务单位个人。",0,0,0,0,0,@335e8e14fa87375ea363fe1a77cfa6cc,24
62,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663072975&username=@b7e37718bce7ac8540a0932661024ca9&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙大智能交通,0,ZDZNJT,zhedazhinengjiaotong,浙江,,,,0,停车收费，校内交通安全提醒，交通法规宣传等,0,0,0,0,0,@b7e37718bce7ac8540a0932661024ca9,24
63,,0,0,0,广州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=628690448&username=@c43a7b47bf5498b9bd5fe1ab82656e8c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],广发信用卡,0,GFXYK,guangfaxinyongka,广东,,,,0,消费信息即时通知，账单、额度、积分秒速查询，免手续费快速还款，账单分期掌上办理！智能应答和人工服务更可解答您的用卡疑问——广发信用卡，给您更多，为您看更远。,0,0,0,0,0,@c43a7b47bf5498b9bd5fe1ab82656e8c,29
64,,0,0,0,杭州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663072981&username=@dad006e48bc8521684f9229def47516a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙大学生公寓管理服务中心,0,ZDXSGYGLFWZX,zhedaxueshenggongyuguanlifuwuzhongxin,浙江,,,,0,关注浙江大学公寓管理服务中心，为您提供最新宿管动态、电表充值、二维码开启门禁、寝室卫生成绩查询、微信报修、订水等服务，我们的服务电话是0571-87951818.,0,0,0,0,0,@dad006e48bc8521684f9229def47516a,24
65,,0,0,0,浦东新区,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663078183&username=@2ddeb6efe768a746d39a1e6486e37a3a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],嘉福平台,0,JFPT,jiafupingtai,上海,,,,0,嘉福平台为企业客户提供一站式薪酬和福利管理服务。包括企业客户代发工资、福利管理、员工保险、费用报销、薪酬理财、薪酬预支、员工奖励激励、客户忠诚度维护等服务。,0,0,0,0,0,@2ddeb6efe768a746d39a1e6486e37a3a,24
66,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647363666&username=@37560236561467cd53a25e477c655484&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙江大学信息技术中心,0,ZJDXXXJSZX,zhejiangdaxuexinxijishuzhongxin,浙江,,,,0,信息发布、用户服务,0,0,0,0,0,@37560236561467cd53a25e477c655484,24
67,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647384132&username=@469fe968204f6d6e36e79b6ef97d4e38&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],中石化碧辟微油站,0,ZSHBBWYZ,zhongshihuabibiweiyouzhan,浙江,,,,0,我们的使命宣言：我们将引领安全环保理念，通过卓越运营，多元化服务，成为加油站零售行业的标杆。我们的核心价值观：健康安全环保 、顾客服务、绩效导向；尊重平等包容 、关注细节 、创新改进。,0,0,0,0,0,@469fe968204f6d6e36e79b6ef97d4e38,24
68,,0,0,0,杭州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=621968741&username=@81268fd2a3fe339768906e4a3aa73761&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],吾儿网幼儿在线,0,WEWYEZX,wuerwangyouerzaixian,浙江,,,,0,学校微家园：手机访问学校网站，接收校园通知，家校互动更便捷；并分享有价值的育儿知识、有品质的精品好物、酷酷的亲子活动，用爱守护幼儿成长的每一天。,0,0,0,0,0,@81268fd2a3fe339768906e4a3aa73761,24
69,,0,0,0,,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663122412&username=@1f0f903a5bc793da5715bfd3df7d683e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],界面新闻,0,JMXW,jiemianxinwen,北京,,,,0,界面新闻是中国具有影响力的原创财经新媒体，只服务于独立思考的人群,0,0,0,0,0,@1f0f903a5bc793da5715bfd3df7d683e,24
70,,0,0,0,Spokane,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663123204&username=@ae284407a7334951cdd44db21c92c139&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],NASA爱好者,0,NASAAHZ,NASAaihaozhe,Washington,,,,0,由NASA爱好者维护的天文，航空，航天，科普自媒体。,0,0,0,0,0,@ae284407a7334951cdd44db21c92c139,8
71,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=662193679&username=@170b1c18b1382655e1e284566c438691&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],企业小助手,0,QYXZS,qiyexiaozhushou,,,,,0,中控人,0,0,0,0,0,@170b1c18b1382655e1e284566c438691,8
72,,0,0,0,深圳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663148365&username=@9357d822483059770a4a49ba14875469&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],券商中国,0,QSZG,quanshangzhongguo,广东,,,,0,致力于提供最及时的财经资讯，最专业的解读分析，覆盖宏观经济、金融机构、A股市场、上市公司、投资理财等财经领域。,0,0,0,0,0,@9357d822483059770a4a49ba14875469,24
73,,0,0,0,杭州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663143785&username=@d467808b798f830fd9fdad4278305002&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],杭州人保财险,0,HZRBCX,hangzhourenbaocaixian,浙江,,,,0,中国人民财产保险股份有限公司杭州市分公司,0,0,0,0,0,@d467808b798f830fd9fdad4278305002,24
74,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663169492&username=@2e91a57c66077323989d0e569d418daa&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],企业消息提醒,0,QYXXDX,qiyexiaoxidixing,,,,,0,帮助你在微信插件中接收企业的聊天消息和应用消息,0,0,0,0,0,@2e91a57c66077323989d0e569d418daa,8
75,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663183106&username=@f6b95bc79db005052464c2520522aaea&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],企业消息提醒,0,QYXXDX,qiyexiaoxidixing,,,,,0,帮助你在微信插件中接收企业的聊天消息和应用消息,0,0,0,0,0,@f6b95bc79db005052464c2520522aaea,8
76,,0,0,0,,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663207411&username=@cb7d02a2f6d90529af2d18d36bfb1c43&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],我爱机器学习,0,WAJQXX,woaijiqixuexi,北京,,,,0,关注deep learning，机器学习，大数据，搜索引擎，自然语言处理以及机器学习周边动态（52ml.net）。,0,0,0,0,0,@cb7d02a2f6d90529af2d18d36bfb1c43,8
77,,0,0,0,朝阳,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663208731&username=@d028683c005e9118c0bb5301dcb058f7&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],随媛札记,0,SYZJ,suiyuanzhaji,北京,,,,0,媛来你也在这里,0,0,0,0,0,@d028683c005e9118c0bb5301dcb058f7,8
78,,0,0,0,杭州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663208855&username=@42e013759ce9bc8bde50f6577c0d8e74&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],杭州江南实验学校,0,HZJNSYXX,hangzhoujiangnashiyanxuexiao,浙江,,,,0,杭州江南实验学校官方微信平台。,0,0,0,0,0,@42e013759ce9bc8bde50f6577c0d8e74,24
79,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663210766&username=@eaefcfb7a4f3b3abe351c6e3f828e4e6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],人工智能股票预测,0,RGZNGPYC,rengongzhinenggupiaoyuce,浙江,,,,0,学习型公众号：采用全新的人工智能方式，辅以传统的基本面分析过程来预测个股涨幅。,0,0,0,0,0,@eaefcfb7a4f3b3abe351c6e3f828e4e6,8
80,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663222159&username=@047d55ec11f731060335b71820624035&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],午盘一分钟,0,WPYFZ,wupanyifenzhong,浙江,,,,0,上午盘面简报、下午盘面推演预测，一切都在精简！,0,0,0,0,0,@047d55ec11f731060335b71820624035,8
81,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663229693&username=@663f3ac998f382e59aaef01275c0785a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],股票说,0,GPS,gupiaoshuo,北京,,,,0,有观点  有态度,0,0,0,0,0,@663f3ac998f382e59aaef01275c0785a,8
82,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663236565&username=@234c0c261ce079a48df7812f0cb890df&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],江南实验2017届百树林,0,JNSY2017JBSL,jiangnashiyan2017jiebaishulin,浙江,,,,0,欢迎关注。,0,0,0,0,0,@234c0c261ce079a48df7812f0cb890df,8
83,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663236570&username=@47ebf556ea99a5a6ee2b0f74064d6c4b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],江南实验大队部,0,JNSYDDB,jiangnashiyandaduibu,浙江,,,,0,行文明礼仪，做江南学子。,0,0,0,0,0,@47ebf556ea99a5a6ee2b0f74064d6c4b,8
84,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647400740&username=@fe5dcf6e01ef31219344e8f6be757dac&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浙江移动,0,ZJYD,zhejiangyidong,浙江,,,,0,浙江移动官方公众号，为您提供浙江移动各类查询、热门业务办理，优惠活动....是您的贴心管家！,0,0,0,0,0,@fe5dcf6e01ef31219344e8f6be757dac,24
85,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663258821&username=@e93e2fd8a91e6c2f1873f0156480d6e6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],江南实验2017级11班,0,JNSY2017J11B,jiangnashiyan2017ji11ban,浙江,,,,0,分享班级活动，记录成长点滴,0,0,0,0,0,@e93e2fd8a91e6c2f1873f0156480d6e6,8
86,,0,0,0,深圳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647352619&username=@b107e7ca28836d402a4cd417361793b0&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],丰巢智能柜,0,FCZNG,fengchaozhinenggui,广东,,,,0,关注丰巢服务号，第一时间接收您的快件物流提醒！提供24小时自助寄快递、电商购物、暂存物品、媒体互动等一站式生活服务，让生活更简单！,0,0,0,0,0,@b107e7ca28836d402a4cd417361793b0,24
87,,0,0,0,浦东新区,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=620768813&username=@42679ceeebdeb304b38b4ad680c8779c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],浦发银行信用卡,0,PFYXXYK,pufayinxingxinyongka,上海,,,,0,快速办卡一键查账。笔笔交易提醒，保障用卡安全，乐享福利权益。,0,0,0,0,0,@42679ceeebdeb304b38b4ad680c8779c,24
88,,0,0,0,西安,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663316141&username=@89e8ddd72bc5a39e43fd0a38ecb58436&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],物联网时空,0,WLWSK,wulianwangshikong,陕西,,,,0,围绕低功耗广域网(LPWAN)、5G、人工智能(AI)、物联网(IoT)、云计算等相关技术，精摘或原创热点资讯、技术分析。 去粗取精，利用碎片化时间洞察行业热点；由表及里，在信息洪流之中学习技术门道。,0,0,0,0,0,@89e8ddd72bc5a39e43fd0a38ecb58436,8
89,,0,0,0,青岛,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663317695&username=@511940ba847fb7a451d6554ef636a993&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],Mac,0,MAC,Mac,山东,,,,0,专注苹果电脑 Mac，分享优秀 Mac 软件，实用 Mac 技巧，提供 Mac 问题解决方案和序列号查询服务，帮助你用好 Mac，提升学习和工作效率。,0,0,0,0,0,@511940ba847fb7a451d6554ef636a993,8
90,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663331069&username=@3f493c3fb21b69be7f8f52ebe71a675b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],CSDN,0,CSDN,CSDN,北京,,,,0,专业的中文 IT 技术社区，与千万技术人共成长。,0,0,0,0,0,@3f493c3fb21b69be7f8f52ebe71a675b,24
91,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663340118&username=@cc2398024e825462d9f13b306feb3ef6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],2015MBA周末1班,0,2015MBAZM1B,2015MBAzhoumo1ban,,,,,0,班级活动、课程作业考试信息、读书会、案例分享、公益互助等,0,0,0,0,0,@cc2398024e825462d9f13b306feb3ef6,8
92,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663340119&username=@69043f334fd3ea2e69fd2ad814525b7d&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],企业小助手,0,QYXZS,qiyexiaozhushou,,,,,0,2015MBA周末1班,0,0,0,0,0,@69043f334fd3ea2e69fd2ad814525b7d,8
93,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663353245&username=@f7ffea42fff051faa5382ca0202c45fe&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],小学学习在线,0,XXXXZX,xiaoxuexuexizaixian,浙江,,,,0,提供小学学习辅助手段，比如练习加减乘除运算并自动计时，训练注意力的小游戏，锻炼逻辑思维和反应速度的小游戏。,0,0,0,0,0,@f7ffea42fff051faa5382ca0202c45fe,8
94,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=676621735&username=@4cd0497d8d94efd532432eb322416880&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],守破离的轮回,0,SPLDLH,shoupolidelunhui,浙江,,,,0,记录和分享工作中的火花,0,0,0,0,0,@4cd0497d8d94efd532432eb322416880,8
95,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=676622920&username=@6153ef71b78e88d004a1d45a3f5af893&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],阿里技术,0,ALJS,alijishu,浙江,,,,0,阿里巴巴官方技术号，关于阿里的技术创新均呈现于此。,0,0,0,0,0,@6153ef71b78e88d004a1d45a3f5af893,24
96,,0,0,0,静安,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=634820877&username=@e23f33d2ec651b24d41a3c0d5f6046a1&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],星巴克江浙沪,0,XBKJZH,xingbakejiangzhehu,上海,,,,0,专注于咖啡文化分享，提供贴身的查询提醒服务，创造富有星意的互动体验。,0,0,0,0,0,@e23f33d2ec651b24d41a3c0d5f6046a1,24
97,,0,0,0,浦东新区,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647142956&username=@c85fbecbf2349c946048c07e34b078b2&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,cmb,0,[],招商银行信用卡,0,ZSYXXYK,zhaoshangyinxingxinyongka,上海,,,,0,招行信用卡官方微客服，快速办卡，额度最高5万元；快速提升额度；免费开通笔笔交易提醒，保障用卡安全；一键查账单、查积分、办分期！,0,0,0,0,0,@c85fbecbf2349c946048c07e34b078b2,29
98,,0,0,0,,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=676649414&username=@95c683835f323d55f395ad606bda9374&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],杭州自然之友物联科技有限公司,0,HZZRZYWLKJYXGS,hangzhouziranzhiyouwuliankejiyouxiangongsi,,,,,0,关注后可在微信中接收杭州自然之友物联科技有限公司的企业通知和使用企业应用,0,0,0,0,0,@95c683835f323d55f395ad606bda9374,8
99,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=676649417&username=@b825200f5eefc22102fd343da3de5e7e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],企业小助手,0,QYXZS,qiyexiaozhushou,,,,,0,杭州自然之友物联科技有限公司,0,0,0,0,0,@b825200f5eefc22102fd343da3de5e7e,8
100,,0,0,0,徐汇,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=647283484&username=@3651cc1928c5f5360267626cfc301d65&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],罗森Lawson上海,0,LSLAWSONSH,luosenLawsonshanghai,上海,,,,0,罗森便利店：随时随地的美味与安心。最新资讯、主题活动、会员APP、粉丝互动等一站式平台。,0,0,0,0,0,@3651cc1928c5f5360267626cfc301d65,24
101,,0,0,0,青浦,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=679123024&username=@01bd72d62bb7bf2065f0d691a2c3756c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],申通快递,0,STKD,shentongkuaidi,上海,,,,0,风雨20载  感恩有你！我们将竭诚为您提供快件信息、新闻动态、服务热线等服务，我们用真诚和努力，来兑现对客户的承诺！,0,0,0,0,0,@01bd72d62bb7bf2065f0d691a2c3756c,24
102,,0,0,0,广州,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=620710115&username=@25d4bcf0a684bc2809a77374c32d9e3a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],微信游戏,0,WXYH,weixinyouhu,广东,,,,0,关注微信游戏官方公众帐号，即时收取游戏讯息，还能查看各游戏攻略，抢先体验活动！,0,0,0,0,0,@25d4bcf0a684bc2809a77374c32d9e3a,24
103,,0,0,0,海淀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=679130700&username=@5004a045091dfa496c23eea528917943&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],新浪军事,0,XLJS,xinlangjunshi,北京,,,,0,完整覆盖国内国际军事讯息，追踪军备动态，关注全球战略格局，纵论古今征战杀伐，全年无休为您提供最及时的军事热点新闻。,0,0,0,0,0,@5004a045091dfa496c23eea528917943,24
104,,0,0,0,海淀,3,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=679138407&username=@e2526426840048111483e7450fb218d9&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],luckincoffee瑞幸咖啡,0,LUCKINCOFFEERXGF,luckincoffeeruixinggafei,北京,,,,0,官方「福利+服务」号，周周都有券！luckin coffee：荣获米兰2018 IIAC国际咖啡品鉴大赛金奖；WBC（世界咖啡师大赛）冠军拼配；品类多多，新客户首杯免费！纳斯达克股票代码LK。,0,0,0,0,0,@e2526426840048111483e7450fb218d9,24
105,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663116504&username=@6e997798c1c65b8018f7beb1c14cbe28&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],鲜丰水果,0,XFSG,xianfengshuiguo,浙江,,,,0,鲜丰水果，官方认证服务号。争做世界水果领先品牌！免费注册会员立享多项优惠。关注我，鲜果福利抢“鲜”知晓。,0,0,0,0,0,@6e997798c1c65b8018f7beb1c14cbe28,24
106,,0,0,0,朝阳,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663299983&username=@5df4b21a98ccfd62b9837709ade3986d&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],京东支付,0,JDZF,jingdongzhifu,北京,,,,0,薅羊毛、查账单、笔笔交易，实时提醒  一起感受支付生活带来的小确幸！,0,0,0,0,0,@5df4b21a98ccfd62b9837709ade3986d,24
107,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663023280&username=@95c470bf27b4eddcd7fb2d08356bec69&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],中影国际影城杭州星光大道店,0,ZYGJYCHZXGDDD,zhongyingguojiyingchenghangzhouxingguangdadaodian,浙江,,,,0,不定期发布影城最新活动消息，免费抢票活动，明星见面会等福利一期服务热线:0571-88924988  团购热线:0571-88924880二期服务热线：0571-88997727 团购热线:0571-88924887,0,0,0,0,0,@95c470bf27b4eddcd7fb2d08356bec69,24
108,,0,0,0,长宁,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=680880885&username=@7fe42439175d63fffadef5cfd5a6d593&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],DaDa有品有料,0,DADAYPYL,DaDayoupinyouliao,上海,,,,0,【DaDa有品有料】，为您提供DaDa的最新动态、教学产品最完整便利的使用支持。在这里，玩转DaDa整个教学产品体系。,0,0,0,0,0,@7fe42439175d63fffadef5cfd5a6d593,24
109,,0,0,0,广州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=680882235&username=@dd33be405c7c2ae9368cd9d92a2c637c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],群享通讯录,0,QXTXL,qunxiangtongxunlu,广东,,,,0,群享通讯录是建立行业圈子，拓展人脉的最佳工具！ 是行业圈子，商会及校友的聚集地。 已有数十个行业万人通讯录，千万行业人聚集!,0,0,0,0,0,@dd33be405c7c2ae9368cd9d92a2c637c,8
110,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=663050104&username=@7f6699595e9d55ddf2e42b8c2f2c3ad0&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],杭州朗记香港地,0,HZLJXGD,hangzhoulangjixianggangde,浙江,,,,0,香港朗记茶餐厅,0,0,0,0,0,@7f6699595e9d55ddf2e42b8c2f2c3ad0,24
111,,0,0,0,普陀,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=680934792&username=@f0ecad5c548130b4ca16680a0322e1dc&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],DaDa官方,0,DADAGF,DaDaguanfang,上海,,,,0,专业在线少儿英语,0,0,0,0,0,@f0ecad5c548130b4ca16680a0322e1dc,24
112,,0,0,0,杭州,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=680940445&username=@2cba01bda40f89d05774e8663189307a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],木塔与天空,0,MTYTK,mutayutiankong,浙江,,,,0,"木塔与天空<span class=""emoji emojiae""></span>是EDUORIGIN<span class=""emoji emojiae""></span>旗下营地教育品牌，长期致力于为中国青少年提供基于项目制（PBL）和体验式（LTP）的素质教育课程和活动，围绕美国STEAM和跨学科教育理念，帮助青少年拥有更开阔的视野，更健全的人格和更全面的素质。",0,0,0,0,0,@2cba01bda40f89d05774e8663189307a,24
113,,0,0,0,Los Angeles,1,,,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=680952181&username=@81414eb2504f95324d88f8229001a188&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,gh_,0,[],大数据应用,0,DSJYY,dashujuyingyong,California,,,,0,"数据应用学院被评为2016北美Top Data Camp, 是最专业一站式数据科学咨询服务机构，你的数据科学求职咨询专家！",0,0,0,0,0,@81414eb2504f95324d88f8229001a188,8
